Node_ID,IP_Address,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Signal_Strength,SNR,Battery_Level,Number_of_Neighbors,Route_Request_Frequency,Route_Reply_Frequency,Data_Reception_Frequency,CPU_Usage,Memory_Usage,Bandwidth,Is_Malicious
0.0015001500150015003,0.630655986144187,0.42094665402166154,0.4253512551346889,0.6606784410369078,0.3161362821407887,0.5585900235896579,0.6744945426575126,0.2857142857142857,0.5436653724279957,0.27318260944102746,0.3734319254038312,0.25000498053323306,0.47266262149569305,0.46228809177994856,0.0
0.0016001600160016002,0.4083134877679151,0.12976917919914635,0.3191030786795318,0.3312259825229512,0.43147712900695767,0.5395638304346843,0.6299859165342275,0.42857142857142855,0.47012980003275173,0.34328090376955844,0.3105122072160186,0.4412877640141637,0.4957317643636979,0.5627069767483888,0.0
0.0017001700170017004,0.8448798441221044,0.4068221431522423,0.23627620871494187,0.6061995655044268,0.43616294269576983,0.5956584091292856,0.6721969838612958,0.21428571428571427,0.33615591047121707,0.21324994272372447,0.24884142103457513,0.49396166723293794,0.6775633917299286,0.5063108004986933,0.0
0.0018001800180018003,0.3861225373457458,0.3567515200658705,0.2507713843595502,0.321182071041098,0.3097057762059734,0.5965923095548411,0.7038440618252506,0.42857142857142855,0.5119260888767425,0.3388182688055438,0.434561524807503,0.266016537747823,0.3607068796494315,0.6355676538343838,0.0
0.0019001900190019003,0.9148084000865988,0.17987879098432444,0.27915850541876985,0.44737091779549637,0.5343652780112953,0.5828884449908096,0.7426678056991749,0.49999999999999994,0.39295945847575875,0.231802755034927,0.37518462886243337,0.6092426311800915,0.4857377526433967,0.3585307966583372,0.0
0.002000200020002,0.34801905174280146,0.4254307107645179,0.3558190229521042,0.5316838458140172,0.673639192302325,0.6315929203072971,0.6408994818306432,0.3571428571428571,0.4136006102244404,0.2504529392375455,0.39536117816646077,0.3198756364392485,0.3157230364925342,0.545237100928811,0.0
0.0021002100210021,0.4113444468499675,0.4171440378316771,0.37905669813598986,0.6883784904116619,0.44242505011310973,0.6932284074949148,0.5672000431660154,0.6428571428571428,0.4766713043967813,0.28827484988903984,0.2272054129090036,0.4583788208999851,0.30214883427709405,0.5540499676532487,0.0
0.0022002200220022005,0.8184672006927907,0.5596448824551269,0.30076419384215136,0.7501999512412192,0.3952585973413738,0.552492276226983,0.7204961600492945,0.3571428571428571,0.5058468245837267,0.4383675336052758,0.28974869848084833,0.4361484685405458,0.31831042393022735,0.6383891690589946,0.0
0.0023002300230023005,0.4136176661615068,0.3664754807768268,0.3131081199945999,0.7533411590097563,0.44577744930461694,0.5023296988416177,0.43033190481580263,0.2857142857142857,0.5217818396197406,0.2975990121988379,0.3469177357174683,0.5520996821277067,0.4079667777623255,0.639644335245985,0.0
0.0024002400240024004,0.007902143321065166,0.3287869214382316,0.33886256293715866,0.6028224596217009,0.4035730649853344,0.4369964454059132,0.45265002410982,0.21428571428571427,0.2506306701537676,0.28263505869338024,0.36024641417952186,0.3230091349714046,0.5666864112110993,0.4144492291069357,0.0
0.0025002500250025004,0.39575665728512666,0.1586764918522995,0.23068381022165835,0.6772680466498249,0.36644736390569643,0.5999108078833842,0.8504789279529319,0.2857142857142857,0.23079395101862818,0.2710558341418159,0.21235270206418533,0.5172195855475489,0.5378378824462124,0.4078862238331875,0.0
0.0026002600260026003,0.6624810565057372,0.4439734379626561,0.2932035181129356,0.30308020511768674,0.4824933301404233,0.5588941977081763,0.41704184028054625,0.7857142857142856,0.4089432584138769,0.40260176196312414,0.3797716741209872,0.6373334890084058,0.5347244206811146,0.688021710600633,0.0
0.0027002700270027003,0.1912751677852349,0.3436273843048645,0.341310734902647,0.24061917291208923,0.5511492559331886,0.6373503181390873,0.45444395309109453,0.49999999999999994,0.34483999206341154,0.34511725191039255,0.38296406359516283,0.4182071446547073,0.4031887188362925,0.2999109884205923,0.0
0.0028002800280028006,0.7156310889802987,0.3367796976578312,0.3002805085884086,0.8941345727391399,0.2902219652214377,0.39729059521278137,0.7026399532024594,0.42857142857142855,0.45135504343923194,0.3953394816191591,0.4597402015147404,0.3973496284097315,0.37932618585036715,0.47081205891678835,0.0
0.0029002900290029006,0.672115176445118,0.29686072310340594,0.33291310446012773,0.32333481853013096,0.5389080320597954,0.6559596866463676,0.7258414413777989,0.3571428571428571,0.1392827739143222,0.41314469613624816,0.3153706965691866,0.2941674429529149,0.44221950624041806,0.3217200232591064,0.0
0.0030003000300030005,0.5159125351807751,0.28729518710561064,0.37576324785240467,0.4396539454175224,0.43988144274424124,0.3981404037478536,0.6000573658853617,0.42857142857142855,0.45994744740200666,0.40065123555253046,0.36901011462081024,0.4454152663724332,0.42510562949758,0.3882874687260962,0.0
0.0031003100310031005,0.1625893050443819,0.20467264750654204,0.28102249804231616,0.22829022695280365,0.4732989355761108,0.47588815688587177,0.5307766156417352,0.5714285714285714,0.32339393693739094,0.3647802186266771,0.3790963215648126,0.251946564270293,0.5127051968932438,0.4687279964419697,0.0
0.0032003200320032004,0.1117124918813596,0.20006374897189808,0.307765529036899,0.4985460536898139,0.1330590583840534,0.5316565468452672,0.40003653347880097,0.3571428571428571,0.41123836098131006,0.2675438558113149,0.29586022576920773,0.6007473392722663,0.5086919105678188,0.6504165764893528,0.0
0.0033003300330033004,0.21476510067114093,0.43005488884260945,0.2119872365753001,0.4457576631234836,0.5066944420135162,0.6109746213493751,0.45640214141115654,0.6428571428571428,0.3422625469113696,0.3611414200573896,0.43985776475436633,0.38834990237860073,0.18675918427529184,1.0,0.0
0.0034003400340034003,0.8506170166702749,0.27909110282377514,0.219098619559344,0.2181428661867666,0.37322875416946233,0.37186096759418064,0.5544414318456333,0.14285714285714285,0.48750963230925193,0.3938936216270501,0.38265969212689394,0.5827876273736905,0.3815070506707654,0.6946495812088376,0.0
0.0035003500350035007,0.493613336219961,0.527957623453943,0.45884371053463135,0.27477778713722006,0.40181559897175356,0.5726324796032483,0.5617555614458525,0.49999999999999994,0.4752892753563529,0.25359819177577614,0.49522646818539473,0.3488290298779512,0.3418751633082737,0.5318275185096646,0.0
0.0036003600360036006,0.8433643645810781,0.2940868473344824,0.30527201066069326,0.47151081778181697,0.42403675582732303,0.4931341382980273,0.6608287902234824,0.42857142857142855,0.3753520227271798,0.3535879378317547,0.3353735289130649,0.4060682915030884,0.5513308674558164,0.5453451735710053,0.0
0.0037003700370037006,0.24204373240961247,0.3296452413910099,0.3398814986599427,0.621946374782389,0.5388551073557164,0.568892148084442,0.6054352943078684,0.49999999999999994,0.35481776288411404,0.3112918772878902,0.45587407276188163,0.4027015934301759,0.3447823689475197,0.5592351128440554,0.0
0.0038003800380038005,0.4598397921628058,0.243443407136498,0.32674243727278646,0.5915567980608636,0.4682811071517521,0.3290507388851822,0.3865345177148771,0.857142857142857,0.25185883594818903,0.3395125155483355,0.2500205932054099,0.5133116888565051,0.35286871407719933,0.7617615963213832,0.0
0.0039003900390039005,0.6091145269538861,0.222979979418681,0.2610083349271621,0.5914453827898678,0.5780385239955866,0.6499552466556946,0.6892969078544553,0.7142857142857142,0.3458341010814403,0.12008202813679339,0.435822199927569,0.3906782200530812,0.4028463871214628,0.522464217418936,0.0
0.004000400040004,0.2942195280363715,0.38574284363221,0.34756441067554267,0.6725184953545384,0.5775126573471613,0.7861156979939283,0.6388660736421979,0.5714285714285714,0.5410877355514533,0.30553085286827175,0.3639285853952073,0.454068261441599,0.41844589247392516,0.24274200465059523,0.0
0.0041004100410041,0.8155444901493829,0.2312139574766233,0.3352864590162015,0.615887886280432,0.42599669784109007,0.6119431425262108,0.5483455294316878,0.49999999999999994,0.4247423108023265,0.24918844557700695,0.36694042703546936,0.397833441925612,0.5473146767327165,0.3391431107785031,0.0
0.0042004200420042,0.16930071444035505,0.5447465428447058,0.3480768000508013,0.594099522722151,0.3181000929661064,0.397821072334974,0.42751686485652296,0.21428571428571427,0.3471110356516063,0.3218818802788995,0.3388785508584878,0.4904583151981518,0.43184686796302496,0.6154622234245205,0.0
0.0043004300430043,0.452587140073609,0.5011147550051518,0.24809091932110564,0.4437999217696677,0.29116635483538333,0.6862744461093201,0.6991527151846331,0.3571428571428571,0.4248142643923787,0.2114568718454178,0.38506685809844465,0.3507949887539918,0.40920395431641743,0.6345048927508183,0.0
0.0044004400440044,0.24723966226455943,0.23157765561639446,0.4665714579437987,0.4447819408832692,0.530482049345141,0.6578822096732281,0.6327732447758935,0.5714285714285714,0.45778136636754496,0.255810288510519,0.47540965518926115,0.23142105598040225,0.10343863427989444,0.43111327411604927,0.0
0.004500450045004501,0.3459623295085516,0.3706161529454073,0.2656570689071753,0.5835371090845121,0.3366170275617615,0.5358239682743353,0.6047343639745738,0.42857142857142855,0.2975030523239066,0.3187917765096322,0.26723374211417256,0.42181138399278517,0.5080573041071266,0.6332245764622851,0.0
0.0046004600460046,0.3283178177094609,0.14785905712100103,0.28854207351267197,0.35641364246295837,0.5592169704397536,0.5433649860259966,0.5546303303821449,0.49999999999999994,0.30319533061585235,0.2135672530743373,0.3774302986801765,0.6207666165068866,0.30095976724310647,0.5630271817185397,0.0
0.0047004700470047005,0.8113227971422385,0.4338027374508687,0.3303475737158269,0.4206751098816918,0.542598540705149,0.3727479605912594,0.4123087580261553,0.42857142857142855,0.27164852272427853,0.23973469144231593,0.42997623272682406,0.5093787361743003,0.6082561384882714,0.5214765354638269,0.0
0.0048004800480048,0.794436025113661,0.6400637110123232,0.23817101911690966,0.34089442602997155,0.40807994846572915,0.5580235441635915,0.40337513580614137,0.42857142857142855,0.3027675861361324,0.26782600736721685,0.31543652281220247,0.6580497208657591,0.42015154875282035,0.5610143742970768,0.0
0.0049004900490049,0.8101320632171466,0.3093183078733044,0.4863712658829162,0.7076809149132404,0.532267796712276,0.66273335447126,0.6062807212342015,0.42857142857142855,0.32241786997455313,0.30205573940244135,0.33186642910292835,0.31595013625470775,0.3230133924439792,0.4860077790162167,0.0
0.005000500050005,0.3738904524788915,0.32987736419102465,0.3017148565490208,0.6264018423315199,0.5421345768135782,0.7346784794411381,0.5857152637339316,0.42857142857142855,0.406872258009759,0.41593540554765007,0.6033185789649007,0.5872025659639338,0.4949332425945817,0.5257470799259238,0.0
0.0051005100510051,0.41383416323879624,0.3088686772186946,0.2629659925659775,0.5470104869857,0.19996865367762506,0.46960700521945914,0.6619816316376836,0.2857142857142857,0.3875974302609525,0.3086455089279895,0.2864266849123852,0.44446199499848443,0.3685307815145118,0.29878901966051674,0.0
0.005200520052005201,0.4923143537562243,0.32607738450123,0.29429982984544567,0.44230279852402815,0.5913201682256992,0.22071295503216162,0.30289740949442934,0.49999999999999994,0.42432647590571815,0.2907670937328227,0.48219453154235337,0.6557658799497065,0.35355441717318703,0.46914803902038427,0.0
0.0053005300530053,0.9854946958216064,0.22624869999274924,0.1713375063207497,0.500473255727675,0.658406948708943,0.5465744731294884,0.4440176732792034,0.42857142857142855,0.5155484320244441,0.24150741449007965,0.3849746863525138,0.45895653751812815,0.37315105361378875,0.21030035159717772,0.0
0.0054005400540054005,0.3187919463087248,0.3110771054097692,0.4548908089966783,0.4236644699264261,0.4823522259488904,0.7013053307763967,0.5178601587222368,0.5714285714285714,0.2929807616828626,0.19844817651483718,0.42697377129260916,0.4164224531262791,0.45744957279945975,0.544400312722031,0.0
0.0055005500550055,0.36804503139207617,0.3675205647905758,0.3893470354455066,0.45453054148261735,0.35581620600924024,0.5167951422599626,0.393124983006773,0.49999999999999994,0.260209364077702,0.2180001029251615,0.49141278962623003,0.5602877858020862,0.362362631311519,0.2985939356393822,0.0
0.0056005600560056,0.5403767049144836,0.24352999559441865,0.40091612309283886,0.3946204072643646,0.39508951481553534,0.8250369835561027,0.7503458205011602,0.2857142857142857,0.4335999139637684,0.39227633530614847,0.38918567381017904,0.43819338647160627,0.4640506185803851,0.3581357219552338,0.0
0.005700570057005701,0.5854080969906906,0.3066505030493375,0.321480299674307,0.5008929019110262,0.5330160890141282,0.45452909187691776,0.5816845215451639,0.2857142857142857,0.40493502116010793,0.38678280367050943,0.389262190146206,0.3884459805310864,0.6641954055476669,0.6163965664718019,0.0
0.0058005800580058,0.5092011257848019,0.37883859721869717,0.10449792936068678,0.4644585418766684,0.5212673945771586,0.5614732191821767,0.530813309335559,0.3571428571428571,0.15198219165169677,0.32616614823192736,0.2878618223634964,0.47969515036489,0.38454914832106435,0.4494107970544048,0.0
0.005900590059005901,0.6555531500324745,0.39195675027375365,0.3689847858639941,0.6496948693943347,0.37867285403620277,0.30999358308580777,0.5954897779843501,0.2857142857142857,0.26642950829892575,0.22997580016369726,0.5523300749627538,0.648548666589491,0.3643776190256742,0.6551345906359902,0.0
0.006000600060006,0.9920978566789348,0.31028047994836017,0.2800854428716305,0.7883199149949132,0.35261282317854326,0.49857975802539256,0.5712596216608109,0.5714285714285714,0.32357422407151815,0.20780369809647722,0.3894352302112906,0.5503064107087405,0.4931221364649361,0.4038455922726497,0.0
0.006100610061006101,0.2528685862740853,0.44216161147037825,0.253560374257776,0.4391358774392163,0.35885930893467766,0.636414796745499,0.6036219605809139,0.42857142857142855,0.31270587778764025,0.5148323595557848,0.2807728477901913,0.6012229114200542,0.35490516635368363,0.6919525931885866,0.0
0.0062006200620062,0.408746481922494,0.32563043759263277,0.19461945836418965,0.45101470549568995,0.3276047579767929,0.5567429730238499,0.4948509370247268,0.42857142857142855,0.4239487946205801,0.2944979577884771,0.37192958924434844,0.3014314073288735,0.4383150449358115,0.6998542169221809,0.0
0.0063006300630063005,0.7046979865771812,0.2105939060889914,0.3095057817043396,0.505274048415119,0.5309614588012046,0.46715101912651646,0.5264799977073835,0.6428571428571428,0.33736122477786223,0.270459603338028,0.48758335343486703,0.39258491052381955,0.37827481203922675,0.628785276513485,0.0
0.006400640064006401,0.37540593201991773,0.5081211818126712,0.2777535292056559,0.38739921812058536,0.5369566891032376,0.7611077503491821,0.6023587868571226,0.42857142857142855,0.16085292176692376,0.24443904970275152,0.23227619142901712,0.4833967750611816,0.3896958112688528,0.6147204638647762,0.0
0.0065006500650065,0.2995237064299632,0.3434751164148018,0.3717473908291291,0.4835628300053923,0.588223941684424,0.38664907979611135,0.6301931975463663,0.49999999999999994,0.48834424988482594,0.2716850314817455,0.37960766303663074,0.7189337249735184,0.35501194559308236,0.5560754218221743,0.0
0.006600660066006601,0.5038969473912102,0.28257754732061924,0.23661320575768674,0.3751762296653846,0.6111671557542431,0.593511950730364,0.5061100101860383,0.2857142857142857,0.4871248152309424,0.29407121827344185,0.17616566162711633,0.4403681589802316,0.5304167401844966,0.5289086583889305,0.0
0.0067006700670067,0.36252435592119503,0.3008351488295906,0.22105926682421564,0.5176282481645145,0.5968889268445603,0.5982326368478608,0.5115232475786572,0.6428571428571428,0.2958794421800246,0.34644010077316145,0.4687966171340241,0.5842790977653751,0.4731453685148874,0.6104502672516978,0.0
0.006800680068006801,0.6212383632820957,0.4946623156087815,0.4640098408738973,0.38782934631024474,0.4070790612672328,0.5171314795101492,0.39927564367240465,0.49999999999999994,0.4134088721641215,0.2691199631371908,0.410021403579201,0.3204601970413797,0.38468321779926784,0.46550800987493146,0.0
0.0069006900690069,0.3647975752327343,0.27232220693563036,0.30544082036128495,0.635192146936771,0.40912190828427586,0.4661862452394031,0.47142948093145776,0.5714285714285714,0.31807059140457017,0.3300639659027218,0.28086065674102173,0.33805117760877346,0.5024477955102341,0.8302254494600653,0.0
0.0070007000700070005,0.18034206538211733,0.24579978755610335,0.15793500736863747,0.559082991996334,0.36318165856560336,0.7111088604233756,0.663377282173572,0.2857142857142857,0.41022254268668745,0.28601727651782927,0.3322336957865045,0.5191701106501101,0.2678044328459407,0.23637110266807596,0.0
0.007100710071007101,0.2846936566356354,0.21407350930924515,0.2893336260040315,0.5608845847994268,0.35501523110860034,0.4408314774530306,0.7381109083539688,0.3571428571428571,0.27009992707946273,0.31163024853999266,0.2731631286045318,0.33387685167869696,0.36631656528712964,0.424033584406993,0.0
0.0072007200720072,0.38817925957999566,0.5740276847100971,0.30722567182205524,0.2590867508163676,0.3300150162761486,0.5236903803192046,0.5043655201578188,0.5714285714285714,0.24552584662790125,0.36556497075749794,0.37244462087546476,0.48204308004136065,0.48140998803850277,0.5747114542733084,0.0
0.007300730073007301,0.042433427148733494,0.2294930522100442,0.40788353180978665,0.6257556075011068,0.4642714173448599,0.7019992412604564,0.5379108145215226,0.42857142857142855,0.38950403961801205,0.31018621851903316,0.33427629348094096,0.3859019007027354,0.402872945563469,0.547302588609072,0.0
0.0074007400740074,0.2919463087248322,0.4736364024429197,0.22127538223291704,0.6470683257306593,0.5247010543166024,0.6738372429085062,0.4931664523758381,0.49999999999999994,0.4819002029731887,0.206302077157862,0.3307657708621221,0.4779027334105152,0.3012943619160042,0.35561470396127604,0.0
0.007500750075007501,0.6257848019051743,0.37080021187755763,0.11270201420148263,0.7139529069409722,0.4083001362511214,0.5623713872678552,0.5157783167216,0.7142857142857142,0.45681267384863355,0.4171633545352105,0.3557454151924923,0.32661097125699534,0.45469734032534537,0.42449672595910193,0.0
0.007600760076007601,0.8461788265858411,0.3529271062417131,0.32538672831449356,0.44404504420539986,0.6670567747109377,0.5122693038411261,0.6112256151714595,0.3571428571428571,0.4609737250696131,0.32469315779909436,0.31858969987979974,0.454273905777447,0.3125530115616142,0.5834613404286538,0.0
0.007700770077007701,0.21703831998268022,0.7124470574027287,0.6062025464193777,0.5053301489552373,0.6084403841031686,0.37884831050158657,0.49529616589445924,0.5714285714285714,0.4191295990498318,0.6477298511501344,0.5012550230790419,0.6459591366419019,0.8259431753227513,0.5597126560316353,1.0
0.0078007800780078,0.19159991340116908,0.45437426086188615,0.21876304563258556,0.46661843834489053,0.5507541409831412,0.3861025499989685,0.5025092457214841,0.49999999999999994,0.23155717681165985,0.3405342044186771,0.5174766632399482,0.4660029696768387,0.6929074221354627,0.42605935376692305,0.0
0.0079007900790079,0.8483437973587357,0.3696037677248444,0.35145486282493843,0.6009374195969359,0.1412401102854064,0.39104537457027494,0.44601806917931774,0.49999999999999994,0.4232384880343617,0.31534900172302005,0.2990614171726692,0.6806818596632285,0.44943840480884456,0.5331776529675296,0.0
0.008000800080008,0.8439056072743018,0.3517514436325153,0.435005889921113,0.48866785306269606,0.2650391347754053,0.36925929235188976,0.4589155261729908,0.5714285714285714,0.30358237022617274,0.3356903112628661,0.40273341923588213,0.47464142731730335,0.5119899267166236,0.2879735814008022,0.0
0.008100810081008101,0.02262394457674821,0.29121727952999266,0.2749800251655239,0.46753356877794433,0.6051420080605181,0.6102529528830033,0.7499970472416964,0.2857142857142857,0.5293974641541928,0.35928837252441814,0.3136796547780129,0.42091876633369574,0.40606356525671705,0.44543762233781814,0.0
0.0082008200820082,0.6767698636068413,0.15393169335595244,0.35741038574703715,0.5951187114577994,0.5659964453471997,0.7621167040811636,0.4161315855369526,0.5714285714285714,0.27882170149539753,0.3258674274909156,0.3222938295582684,0.4359124295231215,0.1357424572654166,0.5519199769641069,0.0
0.0083008300830083,0.09395973154362416,0.5965856013099115,0.2885215802488369,0.42500437217696935,0.4598817664299344,0.62453316855658,0.5395701471247417,0.3571428571428571,0.32020893272711637,0.24441932576667982,0.449634412776298,0.4875474113819854,0.43335641514970646,0.6431501353554802,0.0
0.0084008400840084,0.17049144836544705,0.3541384860819614,0.27962536998420146,0.43737588247848286,0.47064482364372195,0.6182862836097152,0.48007929280147943,0.3571428571428571,0.3043847082047503,0.40682202779363563,0.4084819197724312,0.2812070906823508,0.400578038821372,0.7576138432490155,0.0
0.008500850085008501,0.04762935700368045,0.288514880683317,0.3819336175673141,0.34586242644450965,0.47093604795696953,0.6362730526226602,0.46197220670062267,0.2857142857142857,0.4204019020132186,0.35136013180661063,0.36941159956214265,0.6902716578378588,0.420969319858547,0.6916812531155107,0.0
0.008600860086008601,0.2596882442087032,0.1715780606882307,0.40848882058837505,0.722606022512088,0.5226951647941669,0.4959194371306007,0.3550369087193994,0.42857142857142855,0.3146506964478033,0.35367000064042986,0.5131159705769639,0.5562074379234896,0.43157631289550347,0.19749681122362014,0.0
0.0087008700870087,0.8901277332756008,0.41194854748252063,0.2290984931743294,0.457764895269759,0.4651494856142482,0.3560730363893983,0.29847341022519713,0.5714285714285714,0.23692155564923326,0.2795793392085665,0.25348380393900244,0.43207522419431615,0.5112258578479426,0.6732345911796158,0.0
0.0088008800880088,0.12849101537129248,0.27695828057511607,0.420362801733083,0.32802608604854144,0.553257721015465,0.6190827583891367,0.38880060973247077,0.2857142857142857,0.4336969505811241,0.32479621649095936,0.3085518594798872,0.3658736049778022,0.34214995912558266,0.44629191071209806,0.0
0.0089008900890089,0.9069062567655336,0.44890100295316215,0.2759605360537627,0.518058176814524,0.5434390009188671,0.5854894723195085,0.3618590134166384,0.6428571428571428,0.3064676576119705,0.25267613820912926,0.3708590656116942,0.33162476497298743,0.23654018460875778,0.47694545741072747,0.0
0.009000900090009001,0.3313487767915133,0.3308891654572915,0.21680830957792793,0.4473588687204703,0.4325087161753671,0.6304075218960502,0.5738002525688772,0.5714285714285714,0.31658179859770963,0.2519610216999021,0.3779359029257253,0.36506964789182006,0.44725409244055214,0.5158182170159243,0.0
0.009100910091009102,0.19138341632387962,0.4188596351726239,0.5602174195132219,0.5230745743687484,0.6966310670992192,0.3748040250980487,0.5032650268040905,0.3571428571428571,0.6739580538509762,0.4938221625403977,0.5803030554217565,0.8378959416799466,0.6361533090473946,0.3309733386752559,1.0
0.0092009200920092,0.05217579562675904,0.3009504357646675,0.33698939984023235,0.339838878830202,0.49907907743268964,0.608305022691897,0.34170841930019336,0.5714285714285714,0.31366770933948296,0.3704702013933181,0.35775877600020783,0.40973349718890084,0.35733232131153636,0.6607035134640741,0.0
0.0093009300930093,0.5867070794544273,0.7188247023851474,0.683069092852889,0.4525107172989789,0.6463640168221446,0.07550569596478918,0.1888934971040943,0.6428571428571428,0.5309976290890615,0.6129644474036356,0.32967477131758804,0.7451687557636261,0.9235355181072737,0.3489145263137188,1.0
0.009400940094009401,0.28794111279497725,0.46151443733523667,0.32886124329125,0.41038143780468345,0.28828866542201315,0.7614851612006013,0.4913586407571233,0.49999999999999994,0.4315895656223703,0.2967090631432735,0.3499206224226385,0.3307131034683126,0.3089585238080861,0.4303694964831217,0.0
0.009500950095009501,0.9365663563541892,0.24678595735259892,0.3579136087258064,0.5262557108662202,0.33369922597531687,0.7201761291027201,0.566738707033853,0.3571428571428571,0.26000143074517545,0.3360657847006937,0.4531988805898657,0.31036778027673845,0.12941024003488275,0.5150635321550654,0.0
0.009600960096009602,0.025654903658800604,0.28515553915926384,0.3963285753682074,0.47799659802055744,0.34552911251508656,0.7670120346443268,0.6973678060921757,0.49999999999999994,0.36220509729286443,0.2790671548680941,0.36963532452053094,0.30106553929711516,0.27363893688428553,0.4047281993991795,0.0
0.0097009700970097,0.5108248538644728,0.2590467184687313,0.24937435513088713,0.4162149326768462,0.6216252015004632,0.5466327240188469,0.49572391648140224,0.857142857142857,0.3275328477801087,0.26828748821346315,0.30288582645165424,0.31438248678217195,0.4284733220706429,0.5073460402755998,0.0
0.0098009800980098,0.06473262610954753,0.2277778020851652,0.32363414122539774,0.37889936654981143,0.3662976533472797,0.4561365941528562,0.5859974401875967,0.42857142857142855,0.5204707520344659,0.4258308528950333,0.3859246096294398,0.47877047521763694,0.4667688005578978,0.29161275210701976,0.0
